id,text,topic
17765, acqua servizio autobotte acqua servizio autobotte protezione servizio carenza protezione comune servizio autobotte erogazione acqua protezione servizio causa interruzione fornitura acqua sospensione provvedimento comunicazione servizio ,  false
17766, ,  false
17767, elettrico elettrico elettrico buio corrente buio guasto centralina intervento corrente servizio guasto ,  true
17768,incendio cabina corrente,  false
17769, lavoro erogazione corrente internet comune comune strada strada ,  false
17770, abitazione comune morte livello vittima fornitura energia acqua ,  false
17771, rete lavoro guasto rete riparazione condotta guasto tubatura intervento squadra intervento erogazione acqua circolazione tratto ponte circolazione ponte autostrada intervento area programma ,  true
17772, capoluogo regione mancanza regione trasporto regione territorio lavoro stazione problema causa disagio guasto treno rete gestore treno tecnico trasporto auto lavoro rete ,  true
17773, intervento guasto intervento guasto riparazione condotta guasto tubatura squadra intervento sospensione servizio riparazione tratto interruzione sospensione servizio pressione rete zona casa scuola rete ,  true
17774,guasto elettrico elettrico buio scuola scuola impianto elettrico casa problema ,  true
17775, elettrico elettrico elettrico buio corrente buio guasto centralina intervento corrente servizio guasto ,  true
17776, intervento guasto casa scuola rete intervento guasto riparazione condotta guasto tubatura squadra intervento sospensione servizio riparazione tratto interruzione sospensione servizio pressione rete zona ,  true
17777, causa interruzione fornitura acqua sospensione provvedimento scuola tecnico provvedimento servizio ,  false
17778, secco servizio problema rottura condotta rete rottura comune capoluogo perdita acqua comune riparazione guasto erogazione protezione comune acqua sospensione servizio comune rifornimento acqua servizio ,  true
17779, elettrico elettrico elettrico buio corrente buio guasto centralina intervento corrente servizio guasto ,  true
17780,blackout blackout programma programma rete causa blackout blackout blackout blackout blackout guasto intervento sicurezza impianto elettrico interruzione tempo problema impianto interruzione problema rete ,  true
17781, servizio servizio manutenzione rete interruzione distribuzione acqua zona azienda disagio intervento pressione acqua maltempo intervento ,  false
17782, erogazione condotta rete erogazione tempo acqua ,  false
17783,emergenza centrale campo comunicazione interruzione flusso ripristino acqua programma zona zona ponte comune zona emergenza pozzo fornitura centrale carenza regione consorzio ,  false
17784, blackout distribuzione blackout distribuzione rete distribuzione energia rete tratto cavo tensione servizio ripristino fornitura energia rete tensione rete energia intervento rete tensione distribuzione sicurezza servizio ,  true
17785,blackout blackout programma programma rete causa blackout blackout blackout blackout blackout guasto intervento sicurezza impianto elettrico interruzione tempo problema impianto interruzione problema rete ,  true
17786, rame corrente rame linea comune distribuzione interruzione rete tratto linea distribuzione rete distribuzione tensione sicurezza problema territorio rame fenomeno ,  false
17787, lavoro erogazione corrente internet comune comune strada strada ,  false
17788,acqua scuola casa acqua scuola casa comunicazione scuola allarme casa comunicazione problema allarme acqua scuola erogazione acqua acqua scuola acqua acqua casa acqua casa allarme casa comunicazione allarme pressione interruzione erogazione acqua problema macchina ,  false
17789, servizio servizio ,  false
17790, interruzione ,  false
17791, sospensione intervento ,  false
17792,emergenza quartiere acqua servizio autobotte interruzione fornitura acqua sospensione provvedimento scuola tecnico provvedimento servizio acqua quartiere comunicazione acqua quartiere azienda quartiere acqua acqua servizio autobotte protezione comune servizio autobotte carenza erogazione acqua protezione servizio ripristino tratto condotta perdita erogazione acqua servizio ,  false
17793, blackout energia distribuzione rete distribuzione energia rete servizio azienda tratto cavo tensione servizio tempo fornitura energia cavo rete tensione rete energia guasto fornitura energia livello servizio elettrico azienda intervento rete tensione distribuzione sicurezza servizio ,  true
17794, buio causa neve tensione ,  false
17795,blackout blackout programma programma rete causa blackout blackout blackout blackout blackout guasto intervento sicurezza impianto elettrico interruzione tempo problema impianto interruzione problema rete ,  true
17796, traffico comune traffico campo manutenzione telefonia circolazione campo carreggiata carreggiata corsia asfalto tratto soccorso programma tratto soccorso ripristino tratto transito soccorso provvedimento tratto tratto incrocio soccorso lavoro intervento carreggiata strada soccorso tratto soccorso piattaforma transito soccorso tratto piattaforma transito provvedimento tratto soccorso programma tratto chiusura area piattaforma tratto soccorso infrastruttura telefonia carreggiata tratto soccorso corsia programma strada soccorso infrastruttura telefonia intervento transito soccorso allaccio tratto soccorso piattaforma carreggiata carreggiata allaccio rete distribuzione energia strada tratto soccorso provvedimento intervento infrastruttura telefonia chiusura ponte soccorso sicurezza piattaforma strada soccorso piattaforma programma tratto transito soccorso programma tratto transito soccorso strada tratto soccorso carreggiata strada provvedimento infrastruttura transito allaccio rete tratto carreggiata fibra tratto carreggiata intervento carreggiata sostituzione strada soccorso corsia tratto soccorso programma chiusura tratto soccorso allaccio rete carreggiata provvedimento piattaforma carreggiata tratto programma ripristino carreggiata corsia allaccio tratto carreggiata traffico,  false
17797,guasto energia energia energia ,  true
17798, rete tecnico rete tecnico lavoro acquedotto acquedotto secco acqua lavoro protezione acqua rete problema linea acquedotto tecnico allarme acquedotto regione protezione lavoro acqua acquedotto mancanza tempo ,  true
17799, guasto rete guasto condotta disagio servizio rottura rete territorio servizio rete problema emergenza problema sistema regione lavoro regione sicurezza condotta rischio ,  true
17800, emergenza acqua emergenza acqua guasto emergenza perdita causa rottura condotta rottura rete fuoriuscita rottura fuoriuscita acqua tempo interruzione ,  true
17801, rete acqua tubo strada bus quartiere acqua gas danno conduttura acqua condotta strada secco perdita acqua condotta danno conduttura strada fiume quartiere acqua acqua fiume quartiere acqua quartiere acqua rete sostituzione intervento acqua secco acqua servizio acqua sospensione acqua tratto servizio rifornimento rifornimento ,  true
17802, acquedotto morte abitazione territorio ,  false
17803, campo campo ,  false
17804, rete interruzione corrente distribuzione rete distribuzione manutenzione rete tensione territorio frazione zona distribuzione rete tensione tensione cabina area energia tensione azienda area distribuzione sicurezza interruzione servizio elettrico distribuzione sistema tensione azienda interruzione zona distribuzione corrente maltempo ,  false
17805, interruzione fornitura interruzione fornitura fornitura energia comune manutenzione ,  false
17806,guasto impianto elettrico autostrada auto fuoco corsia guasto impianto elettrico autostrada guasto impianto elettrico autostrada fuoco tratto autostrada corsia automobilista fumo polizia fuoco incendio causa guasto impianto elettrico auto autostrada polizia autostrada incendio fuoco,  true
17807, incendio incendio azienda lavoro incendio guasto rete circuito incendio fuoco squadra compagnia nucleo polizia fuoco azienda fumo allarme fuoco intervento ,  true
17808, causa guasto rete tratto traffico problema metro traffico tilt ,  true
17809, furto blackout furto blackout illuminazione buio blackout illuminazione zona furto abitazione notizia zona casa portata casa furto blackout illuminazione guasto tecnico rete buio zona ,  true
17810, interruzione fornitura interruzione fornitura strada comunicazione servizio interruzione fornitura comune acqua acqua servizio acqua pericolo fornitura interruzione fornitura comunicazione pericolo acqua comune acqua polizia ,  false
17811,interruzione flusso flusso manutenzione causa manutenzione condotta linea serbatoio flusso serbatoio conseguenza flusso pressione carenza territorio ripristino servizio acqua ,  false
17812, rete mancanza rete mancanza interruzione erogazione acqua provincia acqua sospensione scuola scuola scuola scuola scuola scuola scuola quartiere comune ,  false
